time,title,source,url,overall_sentiment,overall_score,aapl_relevance,aapl_label,aapl_score
20251017T074033, Elser Financial Planning Inc Sells 276 Shares of Apple Inc. $AAPL - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/elser-financial-planning-inc-sells-276-shares-of-apple-inc-aapl.html,Somewhat-Bullish,0.261142,0.973532,Somewhat-Bullish,0.291291
20251017T074033, Archford Capital Strategies LLC Increases Stock Holdings in Apple Inc. $AAPL,Defense World,https://www.defenseworld.net/2025/10/17/archford-capital-strategies-llc-increases-stock-holdings-in-apple-inc-aapl.html,Bullish,0.408545,0.982438,Bullish,0.420911
20251017T074033,Apple Inc. $AAPL Holdings Reduced by Montis Financial LLC,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-holdings-reduced-by-montis-financial-llc.html,Somewhat-Bullish,0.195243,0.980508,Somewhat-Bullish,0.227755
20251017T074033, Apple Inc. $AAPL Shares Acquired by Kelly Financial Services LLC - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-shares-acquired-by-kelly-financial-services-llc.html,Bullish,0.360275,0.985333,Bullish,0.491316
20251017T074033,FARMERS & MERCHANTS TRUST Co OF LONG BEACH Grows Position in Apple Inc. $AAPL - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/farmers-merchants-trust-co-of-long-beach-grows-position-in-apple-inc-aapl.html,Somewhat-Bullish,0.348515,0.980125,Somewhat-Bullish,0.347479
20251017T074033,Apple Inc. $AAPL Shares Sold by Avondale Wealth Management - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-shares-sold-by-avondale-wealth-management.html,Neutral,0.068474,0.983511,Neutral,0.10449
20251017T074033,Campion Asset Management Sells 758 Shares of Apple Inc. $AAPL,Defense World,https://www.defenseworld.net/2025/10/17/campion-asset-management-sells-758-shares-of-apple-inc-aapl.html,Neutral,0.001,0.975224,Neutral,0.001
20251017T074033,Apple Inc. $AAPL Shares Sold by Smith Chas P & Associates PA Cpas - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-shares-sold-by-smith-chas-p-associates-pa-cpas.html,Neutral,0.03416,0.98496,Neutral,0.041805
20251017T074033,Refined Wealth Management Sells 219 Shares of Apple Inc. $AAPL,Defense World,https://www.defenseworld.net/2025/10/17/refined-wealth-management-sells-219-shares-of-apple-inc-aapl.html,Neutral,0.14095,0.913307,Neutral,0.139268
20251017T074033,Prepared Retirement Institute LLC Raises Stock Holdings in Apple Inc. $AAPL,Defense World,https://www.defenseworld.net/2025/10/17/prepared-retirement-institute-llc-raises-stock-holdings-in-apple-inc-aapl.html,Somewhat-Bullish,0.307045,0.984119,Somewhat-Bullish,0.322585
20251017T074033,Apple Inc. $AAPL Shares Sold by Nova R Wealth Inc. - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-shares-sold-by-nova-r-wealth-inc.html,Neutral,0.110799,0.908606,Neutral,0.132409
20251017T074033,Apple Inc. $AAPL Holdings Trimmed by Janney Montgomery Scott LLC - Defense World,Defense World,https://www.defenseworld.net/2025/10/17/apple-inc-aapl-holdings-trimmed-by-janney-montgomery-scott-llc.html,Somewhat-Bullish,0.195368,0.971787,Neutral,0.033329
20251017T074033,"Fee Only Financial Planning L.C. Acquires 1,421 Shares of Apple Inc. $AAPL",Defense World,https://www.defenseworld.net/2025/10/17/fee-only-financial-planning-l-c-acquires-1421-shares-of-apple-inc-aapl.html,Somewhat-Bullish,0.293253,0.984346,Somewhat-Bullish,0.301946
20251017T073900,Microsoft Pushes AI Updates in Windows 11 as It Ends Support for Windows 10 - The Japan News,The Japan News,https://japannews.yomiuri.co.jp/news-services/ap/20251017-287120/,Somewhat-Bullish,0.15406,0.311029,Neutral,0.110621
20251017T073357,"Apple's Eddy Cue Slams Sports Streaming Chaos, Says Fans Are 'Screwed' By Too Many Subscriptions: 'If We Want People To Watch Games....' - Benzinga",Benzinga,https://www.benzinga.com/markets/tech/25/10/48269052/apples-eddy-cue-slams-sports-streaming-chaos-says-fans-are-screwed-by-too-many-subscriptions-if-we-want-people-to-watch-games,Somewhat-Bullish,0.238725,0.988399,Somewhat-Bullish,0.24116
20251017T072728,"Neural Processing Unit (NPU) Market: Manufacturer Capacity, Output, Sales, Competition Analysis Report 2025 - openPR.com",openPR.com,https://www.openpr.com/news/4228887/neural-processing-unit-npu-market-manufacturer-capacity,Bullish,0.425764,0.702542,Bullish,0.417634
20251017T071633,"JD.com Delivers iPhone 17 Series to Over 30,000 Customers Within Hours of Launch - JD Corporate Blog",JD Corporate Blog,https://jdcorporateblog.com/jd-com-delivers-iphone-17-series-to-over-30000-customers-within-hours-of-launch/,Somewhat-Bullish,0.316028,0.747914,Bullish,0.428634
20251017T070353,"United States Bluetooth Controller Market is expected to reach US$ 6.59 billion by 2033 | Major key players - Broadcom, Dell Inc., SAMSUNG.",openPR.com,https://www.openpr.com/news/4228821/united-states-bluetooth-controller-market-is-expected-to-reach,Bullish,0.457406,0.632784,Somewhat-Bullish,0.335657
20251017T065500,Microsoft pushes AI updates as it phases out Windows 10 - The Arkansas Democrat-Gazette,The Arkansas Democrat-Gazette,https://www.arkansasonline.com/news/2025/oct/17/microsoft-pushes-ai-updates-as-it-phases-out/,Neutral,0.138401,0.334952,Neutral,0.106093
20251017T065200,Chinese Firms Urged to Fortify Online Brands as Cybersquatting Costs Mount,Caixin Global,https://www.caixinglobal.com/2025-10-17/chinese-firms-urged-to-fortify-online-brands-as-domain-squatting-costs-soar-102372653.html,Somewhat-Bullish,0.334748,0.703978,Somewhat-Bullish,0.327498
20251017T063848,"'Non-Productive' Gold Zooms to $30T Market Cap, Leaving Bitcoin, Nvidia, Apple, Google Far Behind - Bitget",Bitget,https://www.bitget.com/amp/news/detail/12560605019089,Neutral,0.001,0.710922,Neutral,0.001
20251017T063453,"Apple retains No.1 spot, followed by Microsoft, Amazon, and Google, Samsung ranks 5th in global brand value, - BusinessLine",BusinessLine,https://www.thehindubusinessline.com/info-tech/apple-retains-no1-spot-followed-by-microsoft-amazon-and-google-samsung-ranks-5th-in-global-brand-value/article70174454.ece,Somewhat-Bullish,0.181508,0.732159,Neutral,0.135758
20251017T063249,Community Reacts To Rollback of Federal EV Tax Credit - M-A Chronicle,M-A Chronicle,https://machronicle.com/community-reacts-to-rollback-of-federal-ev-tax-credit/,Somewhat-Bullish,0.17181,0.308869,Neutral,0.134489
20251017T062248,"India's smartphone exports to US fly high, retreat in top European markets - Business Standard",Business Standard,https://www.business-standard.com/amp/industry/news/india-s-smartphone-exports-to-us-fly-high-retreat-in-top-european-markets-125101700418_1.html,Neutral,0.001,0.735312,Neutral,0.001
20251017T061256,"AI Smartphone Market Size, Share | CAGR of 52.5% - Market.us",Market.us,https://market.us/report/ai-smartphone-market/,Somewhat-Bullish,0.31646,0.948968,Bullish,0.419829
20251017T060400,"Samsung ranks 5th in global brand value, Apple retained No. 1 spot, followed by Microsoft, Amazon, and Google - ANI News",ANI News,https://www.aninews.in/news/business/samsung-ranks-5th-in-global-brand-value-apple-retained-no-1-spot-followed-by-microsoft-amazon-and-google20251017113411/,Somewhat-Bullish,0.269947,0.944049,Somewhat-Bullish,0.346622
20251017T060121,"Wearable Blood Pressure Monitoring Device Market Poised for Strong Growth, Hitting US$8.1 Billion by 2031 - newstrail.com",newstrail.com,https://www.newstrail.com/wearable-blood-pressure-monitoring-device-market-poised-for-strong-growth-hitting-us8-1-billion-by-2031/,Bullish,0.368034,0.738434,Bullish,0.439748
20251017T060026,Other World Computing announces new accessories for Apple's new M5 MacBook and iPad Pro,BetaNews,https://betanews.com/2025/10/17/other-world-computing-announces-new-accessories-for-apples-new-m5-macbook-and-ipad-pro/,Somewhat-Bullish,0.258417,0.901371,Somewhat-Bullish,0.332375
20251017T054843,How Many People Work At Microsoft 2025: Insights - SQMagazine,SQMagazine,https://sqmagazine.co.uk/how-many-people-work-at-microsoft/,Neutral,0.065842,0.337528,Neutral,0.060515
20251017T054300,M5 MacBook Air Coming Spring 2026 As Apple Expands Its Silicon Lineup With M5 Mac Studio And Mac Mini In Development - Wccftech,Wccftech,https://wccftech.com/m5-macbook-air-coming-spring-2026-as-apple-expands-its-silicon-lineup-with-m5-mac-studio-and-mac-mini-in-development/,Somewhat-Bullish,0.27851,0.986032,Somewhat-Bullish,0.269865
20251017T054054,TSMC Q3 FY25 Earnings Surge on AI Demand - The Tradable,The Tradable,https://thetradable.com/ai/tsmc-q3-fy25-earnings-surge-on-ai-demand--v,Somewhat-Bullish,0.231153,0.405535,Neutral,0.116055
20251017T044825,ChatGPT Pulse is a new feature that turns your data into a daily digest - Mashable,Mashable,https://mashable.com/article/chatgpt-pulse-morning-digest-data-announcement,Neutral,0.135952,0.321964,Neutral,0.10134
20251017T044702,JGP Wealth Management Dumps $2.8 Million Worth of Pool Corp (NYSE: POOL) Shares: Is the Stock a Sell? - AOL.com,AOL.com,https://www.aol.com/finance/jgp-wealth-management-dumps-2-165055708.html,Neutral,0.057945,0.448461,Neutral,0.121059
20251017T044601,Global PC Shipments Rise 8.2% In Q3 2025 - Electronics For You BUSINESS,Electronics For You BUSINESS,https://www.electronicsforyou.biz/eb-specials/industry-report/global-pc-shipments-rise-8-2-in-q3-2025/,Somewhat-Bullish,0.166666,0.743635,Somewhat-Bullish,0.286901
20251017T040856,"TSMC shares fall after record Q3 profit, Asia chipmaking stocks mixed - Investing.com Australia",Investing.com Australia,https://au.investing.com/news/stock-market-news/tsmc-shares-fall-after-record-q3-profit-asia-chipmaking-stocks-mixed-4066505,Neutral,0.046769,0.303696,Neutral,0.042754
20251017T040000,Microsoft pushes AI updates in Windows 11 as it ends support for Windows 10 - The Star | Malaysia,The Star | Malaysia,https://www.thestar.com.my/tech/tech-news/2025/10/17/microsoft-pushes-ai-updates-in-windows-11-as-it-ends-support-for-windows-10,Somewhat-Bullish,0.160791,0.328095,Neutral,0.102634
20251017T040000,"BAC files auto-call notes tied to GOOGL, AMZN, AAPL, NVDA - Stock Titan",Stock Titan,https://www.stocktitan.net/sec-filings/BAC/424b2-bank-of-america-corp-de-prospectus-supplement-5589835a7ff3.html,Neutral,0.034158,0.723157,Neutral,0.034635
20251017T035707,"Apple plans touch-screen MacBook Pro for 2026, marking a major shift in strategy - digitimes",digitimes,https://www.digitimes.com/news/a20251017VL201/apple-macbook-touchscreen-2025.html,Somewhat-Bullish,0.338411,0.948609,Somewhat-Bullish,0.323164
20251017T034240,Indian markets may see a day in green today as Infosys result exceeds expectations - HDFC Sky,HDFC Sky,https://hdfcsky.com/news/indian-markets-may-see-a-day-in-green-today-as-infosys-result-exceeds-expectations,Neutral,0.034126,0.328041,Neutral,0.048209
20251017T033231,In-Depth Analysis of 2025’s Most Promising Mining Stocks: Newmont and MP Materials - NAI500,NAI500,https://nai500.com/blog/2025/10/in-depth-analysis-of-2025s-most-promising-mining-stocks-newmont-and-mp-materials/,Somewhat-Bullish,0.288172,0.304136,Neutral,0.136679
20251017T033000,The $11 Billion Oura Ring Is Finding Its Voice - Bloomberg.com,Bloomberg.com,https://www.bloomberg.com/opinion/articles/2025-10-17/the-oura-ring-is-finding-its-voice?srnd=phx-new-audio,Neutral,0.147782,0.728147,Neutral,0.101341
20251017T030700,"Fed. Judge Keeps X's Suit Against Apple, OpenAI In Texas - Law360",Law360,https://www.law360.com/articles/2400691/fed-judge-keeps-x-s-suit-against-apple-openai-in-texas,Neutral,0.045307,0.910654,Neutral,0.044438
20251017T022000,China’s retailers extend Singles’ Day to five weeks to revive spending - 朝日新聞,朝日新聞,https://www.asahi.com/ajw/articles/16097529,Neutral,0.144588,0.320689,Neutral,0.147097
20251017T021019,"US Tech Now 35% of S&P 500 vs 26% of ETF Assets and 22% of Active Allocations; 12-Month Active Beat Rates Lag, per @EricBalchunas - Blockchain News",Blockchain News,https://blockchain.news/flashnews/us-tech-now-35-of-s-p-500-vs-26-of-etf-assets-and-22-of-active-allocations,Somewhat-Bullish,0.314897,0.534067,Somewhat-Bullish,0.322294
20251017T020800,Tech Group Aims To Ax Texas' App Store Age Verification Law - Law360,Law360,https://www.law360.com/articles/2400521/tech-group-aims-to-ax-texas-app-store-age-verification-law,Neutral,0.001,0.989025,Neutral,0.001
20251017T015002,(BTA) Price Dynamics and Execution-Aware Positioning - news.stocktradersdaily.com,news.stocktradersdaily.com,https://news.stocktradersdaily.com/news_release/78/BTA_Price_Dynamics_and_Execution-Aware_Positioning_101725015002_1760680202.html,Somewhat-Bullish,0.256138,0.909578,Bullish,0.736559
20251017T013727,TSMC Profits Soar As AI Demand Reshapes Chip Industry - Evrim Ağacı,Evrim Ağacı,https://evrimagaci.org/gpt/tsmc-profits-soar-as-ai-demand-reshapes-chip-industry-510647,Bullish,0.541608,0.736563,Bullish,0.644971
20251017T005307,"Allspring Global Investments Holdings, LLC Acquires Additional Shares in European Equity Fund, Inc",GuruFocus,https://www.gurufocus.com/news/3147574/allspring-global-investments-holdings-llc-acquires-additional-shares-in-european-equity-fund-inc,Neutral,0.110123,0.301439,Neutral,0.13609
20251017T005307,"Allspring Global Investments Holdings, LLC Expands Stake in Swiss Helvetia Fund Inc - GuruFocus",GuruFocus,https://www.gurufocus.com/news/3147578/allspring-global-investments-holdings-llc-expands-stake-in-swiss-helvetia-fund-inc,Somewhat-Bullish,0.322972,0.303804,Somewhat-Bullish,0.31407
20251017T005307," Allspring Global Investments Holdings, LLC Reduces Stake in TriMas Corp - GuruFocus",GuruFocus,https://www.gurufocus.com/news/3147582/allspring-global-investments-holdings-llc-reduces-stake-in-trimas-corp,Neutral,0.132456,0.3141,Neutral,0.128023
20251017T003315,Dimensional Fund Advisors LP Reduces Stake in Monro Inc,GuruFocus,https://www.gurufocus.com/news/3147523/dimensional-fund-advisors-lp-reduces-stake-in-monro-inc,Neutral,0.139218,0.317598,Neutral,0.123222
20251017T003315,Dimensional Fund Advisors LP Increases Stake in Prosperity Bancs - GuruFocus,GuruFocus,https://www.gurufocus.com/news/3147499/dimensional-fund-advisors-lp-increases-stake-in-prosperity-bancshares-inc,Neutral,0.001,0.304061,Neutral,0.001
20251017T002154,K Morning News | Ministry of Industry and Information Technology: Launch a metropolitan 'millisecond computing' initiative. Taiwan Semiconductor states that AI demand is even stronger than expected three months ago. - 富途牛牛,富途牛牛,https://news.futunn.com/en/post/63407921/k-morning-news-ministry-of-industry-and-information-technology-launch?level=1&data_ticket=1760660933959504,Somewhat-Bullish,0.318605,0.927875,Somewhat-Bullish,0.313518
20251017T001641,"T-Mobile ""Apple iPhone 17 On Us"" Deals Explained - IGN",IGN,https://www.ign.com/articles/t-mobile-apple-iphone-17-deals,Somewhat-Bullish,0.180174,0.884522,Somewhat-Bullish,0.269412
20251017T000220,"Microsoft Office 2019 for Mac Was $140, Now $40 - findarticles.com",findarticles.com,https://www.findarticles.com/microsoft-office-2019-for-mac-was-140-now-40/,Somewhat-Bullish,0.216552,0.435711,Neutral,0.147911
20251017T000000,SLB Was the Nvidia of the 1970s,The Wall Street Journal,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-10-17-2025/card/slb-was-the-nvidia-of-the-1970s-aWsOJ1JIBw998SMbA5kU?gaa_at=eafs&gaa_n=AWEtsqfxUAQ0miGA6swS0gD-3H88RGA_8-Uh65yqHcqP5slAegVxOXZxuxrk&gaa_ts=69074779&gaa_sig=kGQ2tRxq-vOl4mF9N6zLeYzF8CVOTuE6cqwE6M4kwj2jKqSBqfwVs4k1pJde1T5heANCeiUXSfRarYDe79W7UA%3D%3D,Bullish,0.365608,0.747542,Somewhat-Bullish,0.314258
20251017T000000,SLB Was the Nvidia of the 1970s,The Wall Street Journal,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-10-17-2025/card/slb-was-the-nvidia-of-the-1970s-aWsOJ1JIBw998SMbA5kU?gaa_at=eafs&gaa_n=AWEtsqfoAegRFkcX3Vt2Btuk8JMU01ZU7ywK69-OYRJ-KlsYaa0FRPbq-ayv&gaa_ts=690748b1&gaa_sig=gLSEHGYin7VBYCZO4_4IBxsi91Ixu6_4mSkPidN-KXCTRPVOj45Y6bxq979xsaTzvsbtrrCSlqYCuDeEdygY0w%3D%3D,Somewhat-Bullish,0.318066,0.647053,Somewhat-Bullish,0.216194
20251016T235008,Dimensional Fund Advisors LP Reduces Stake in International Bancshares Corp,GuruFocus,https://www.gurufocus.com/news/3147487/dimensional-fund-advisors-lp-reduces-stake-in-international-bancshares-corp,Somewhat-Bullish,0.316536,0.307893,Somewhat-Bullish,0.316495
20251016T234509,"Apple, Microsoft & Amazon Lead As Interbrand Values World Best Brands At $5.5 Trillion - bandt.com.au",bandt.com.au,https://www.bandt.com.au/apple-microsoft-amazon-lead-as-interbrand-values-world-best-brands-at-5-5-trillion/,Bullish,0.683939,0.890527,Bullish,0.738209
20251016T232500,TSMC US fab getting advanced chip tech sooner than thought - theregister.com,theregister.com,https://www.theregister.com/2025/10/16/tsmc_us_roadmap/,Somewhat-Bullish,0.248325,0.604621,Somewhat-Bullish,0.302115
20251016T232247,US CFPB scraps Citibank discrimination case three years early - 104.1 WIKY,104.1 WIKY,https://wiky.com/2025/10/16/us-cfpb-scraps-citibank-discrimination-case-three-years-early/,Somewhat-Bullish,0.232135,0.317539,Neutral,0.101517
20251016T230929,Dimensional Fund Advisors LP Reduces Stake in ProPetro Holding Corp,GuruFocus,https://www.gurufocus.com/news/3147421/dimensional-fund-advisors-lp-reduces-stake-in-propetro-holding-corp,Neutral,0.104787,0.310852,Neutral,0.147273
20251016T230821,Apple CEO Tim Cook surprises Chinese fans with Douyin livestream promoting iPhone 17 series - VnExpress International,VnExpress International,https://e.vnexpress.net/news/tech/enterprises/apple-ceo-tim-cook-surprises-chinese-fans-with-douyin-livestream-promoting-iphone-17-series-4952202.html,Somewhat-Bullish,0.32489,0.95474,Somewhat-Bullish,0.308065
